star,title,quote,num,link,article
7.6,"

    美好古董衣店


    

  ",美国《图书馆杂志》2013年最佳女性小说。《科克斯书评》2013年夏季最佳小说。《出版人周刊》评价：使人心醉。《追风筝的人》作者胡赛尼盛赞：深刻、迷人、趣味... ,"
        (828人评价)
    ",https://book.douban.com/subject/26248587/,"
        
  
  [美]斯特凡尼·莱曼 / 马颖 / 中信出版社 / 2015-1 / 39.00元

      "
9.1,"

    是，大臣


    

  ",这是一本独特的政治学兼文学著作，旨在讽刺英国文官制度。以一位大臣的亲身阅历展现英国官僚政治内幕。同名BBC电视剧曾在全球热播（当年在中国播出的“正大综艺版”... ,"
        (950人评价)
    ",https://book.douban.com/subject/10764363/,"
        
  
  (英)乔纳森·林恩、(英)安东尼·杰伊 编著 / 王艺 / 生活·读书·新知三联书店 / 2012-8 / 49.00元

      "
8.6,"

    恋人絮语


    
      ,

  ",《恋人絮语》是一部无法用传统体裁定性的奇书。作者在此尝试了一种高度神经质的“发散性”行文，糅思辨与直接演示为一体。这是一种“散点透视”的“零度写作”。恍如一... ,"
        (4609人评价)
    ",https://book.douban.com/subject/3765331/,"
        
  
  [法]罗兰·巴特 / 汪耀进、武佩荣 / 上海人民出版社 / 2009-06-01 / 24.00元

      "
8.1,"

    众生安眠


    

  ","☆冯内古特生前未出版作品系列☆
冯内古特黑色幽默作品集：《看这儿，照相啦！》、《众生安眠》
※库尔特•冯内古特：幽默是一种远离残酷生活，从而保护自己的方法※... ","
        (508人评价)
    ",https://book.douban.com/subject/20380988/,"
        
  
  (美)库尔特·冯内古特 / 黄协安 / 重庆大学出版社/楚尘文化 / 2013-6 / 28.00

      "
8.1,"

    祖与占


    

  ","一九零七年，巴黎，从中欧来的祖与法国人占开始了他们一见如故的情谊。
他们的生活里有许多女人，所有的女人都很美丽，他们有时候自己发现，有时候互相赠与：因为他们... ","
        (1468人评价)
    ",https://book.douban.com/subject/4898547/,"
        
  
  [法]  亨利-皮埃尔·罗什 / 夏宇 / 上海译文出版社 / 2010-8 / 25.00元

      "
8.7,"

    索拉里斯星


    

  ",小说以一个被神秘大洋覆盖的星球为背景，演绎了人类寻求知识和生死相爱的科学神话。莱姆笔下的神秘大洋似乎是有智慧的，能够物化人类头脑中的隐私和邪念。科学家们围绕... ,"
        (1129人评价)
    ",https://book.douban.com/subject/1440243/,"
        
  
  [波] 斯坦尼斯拉夫·莱姆 / 陈春文 / 商务印书馆 / 2005-10 / 20.00元

      "
8.1,"

    中性


    

  ","《中性》是杰弗里·尤金尼德斯的第二部小说。作品获得了2003年普利策文学奖。
主人公斯蒂芬尼德斯出生过两次：第一次是1960年1月出生在底特律的一个没有烟雾... ","
        (1646人评价)
    ",https://book.douban.com/subject/2568067/,"
        
  
  [美] 杰弗里·尤金尼德斯 / 主万、叶尊 / 上海译文出版社 / 2008-1 / 38.00

      "
8.3,"

    巴黎的忧郁


    

  ","《恶之花》曾在中国红极一时。但是几乎与《恶之花》出版的同时，波德莱尔开始在各种杂志上陆续发表一些散文。波德莱尔写道：""总之，这还是《恶之花》，但更自由、细腻... ","
        (1777人评价)
    ",https://book.douban.com/subject/1041896/,"
        
  
  （法）波德莱尔 / 亚丁 / 三联书店 / 2004-04 / 13.00

      "
8.4,"

    法官和他的刽子手


    
      ,

  ","本书收入瑞士侦探小说家迪伦马特的四篇代表作《法官和他的刽子手》《嫌疑》《诺言》《司法》。
著名的贝尔拉赫探长是无可非议的主角，为主持公道、惩治犯罪而施展才华... ","
        (435人评价)
    ",https://book.douban.com/subject/1084794/,"
        
  
  （瑞士）弗·迪伦马特 / 张佩芬、高剑秋 / 群众出版社 / 2004-1 / 25.00元

      "
8.4,"

    别样的色彩


    
      ,

  ",一些帕慕克自称“小说无法表达”的想法、影像和片断，成就这部《别样的色彩》，他的第一部“碎片式组合集”。一部通过记忆、遐想、素描、访谈与旅行，展现作者多个自我... ,"
        (1146人评价)
    ",https://book.douban.com/subject/5419801/,"
        
  
  [土耳其] 奥尔罕·帕慕克 / 宗笑飞、林边水 / 上海人民出版社 / 2011-3 / 36.00元

      "
8.9,"

    无人生还


    

  ",十个互不相识的人，被富有的欧文先生邀请到了印地安岛上的私人别墅里。晚餐后，一个神秘的声音揭开了人们心中所各自隐藏着的可怕秘密。当天晚上，年轻的马斯顿先生离奇... ,"
        (33571人评价)
    ",https://book.douban.com/subject/3006581/,"
        
  
  [英] 阿加莎・克里斯蒂 / 祁阿红 / 人民文学出版社 / 2008-3 / 19.00

      "
8.5,"

    里斯本夜车


    

  ","★全球销量逾250万册，近年来少数兼具内容深度和畅销数字的小说
★同名电影由两夺戛纳金棕榈大奖的著名电影大师比利·奥古斯特执导，奥斯卡影帝杰瑞米·艾恩斯主演... ","
        (647人评价)
    ",https://book.douban.com/subject/20435635/,"
        
  
  (瑞士)帕斯卡·梅西耶 / 赵英 / 重庆出版社 / 2013-4 / 36.00元

      "
8.5,"

    爸爸，我们去哪儿？


    

  ","爸爸，我们去哪儿？
我们上高速公路，逆行。
我们去阿拉斯加逗熊玩，然后被熊吞掉。
我们去游泳池，从高台上往没有水的池子里跳。
我们去圣米歇尔山。在流沙上散步... ","
        (2560人评价)
    ",https://book.douban.com/subject/4732123/,"
        
  
  [法] 让-路易·傅尼叶 / 李欣 / 人民文学出版社 / 2010-12 / 26.00元

      "
9.0,"

    博尔赫斯全集：诗歌卷 (上册)


    

  ",,"
        (120人评价)
    ",https://book.douban.com/subject/24872823/,"
        
  
  [阿根廷]豪·路·博尔赫斯 / 林之木、王永年 / 浙江文艺出版社 / 2006-8-1 / 30

      "
8.3,"

    The Door


    

  ",The Door is an unsettling exploration of the relationship between two very dif... ,"
        (38人评价)
    ",https://book.douban.com/subject/26321442/,"
        
  
  Magda Szabo / Len Rix / NYRB Classics / 2015-1-27 / USD 16.95

      "
8.2,"

    黑暗的心


    

  ",本书包括了原书的全文，还由美国文学方面的学者作了详尽的注释，帮助读者理解原文。注释既包括语言方面的内容，又介绍了一些文化背景方面的知识。是公认的二十世纪文学... ,"
        (348人评价)
    ",https://book.douban.com/subject/1535600/,"
        
  
  约瑟夫·康拉德 / 黄雨石 / 人民文学出版社 / 2002-1-1 / 9.80元

      "
9.0,"

    永恒的终结


    
      ,

  ",24世纪，人类发明了时间力场。27世纪，人类在掌握时间旅行技术后，成立了一个叫做永恒时空（Eternity）的组织，在每个时代的背后，默默地守护着人类社会的... ,"
        (11409人评价)
    ",https://book.douban.com/subject/25829693/,"
        
  
  [美] 艾萨克·阿西莫夫 / 崔正男 / 江苏文艺出版社 / 2014-9-1 / 32.00元

      "
8.5,"

    恶心


    

  ",萨特在书中设定主人公得了一种病症，并指出这种病症是每个人都可能得的，因此罗根了有时处在不适状态中而犯“恶心”，我们也可能犯“恶心”。罗根丁在搏斗，他企图摆脱... ,"
        (1808人评价)
    ",https://book.douban.com/subject/1030554/,"
        
  
  [法] 让-保罗·萨特 / 杜长有 / 中国友谊出版公司 / 1999-3 / 16.00元

      "
8.4,"

    我为什么要写作


    

  ",乔治·奥威尔不但是最著名的反极权小说的作者，还是著名的英语文体家、第一流的散文家以及头脑清醒、目光犀利的文学评论家。《我为什么要写作》选入作者《如此欢乐童年... ,"
        (1341人评价)
    ",https://book.douban.com/subject/2135139/,"
        
  
  乔治·奥威尔 / 董乐山 / 上海译文出版社 / 2007-6 / 18.00

      "
8.2,"

    轻舔丝绒


    

  ","一支轻轻奉上的滴露玫瑰，让十八岁的小镇姑娘南儿万劫不复，一生的命运就此改变……
南儿在观看杂戏团表演时，遇见了反串男生演出的女角凯蒂，南儿被后者灿烂夺目的形... ","
        (2028人评价)
    ",https://book.douban.com/subject/4198469/,"
        
  
  [英]萨拉·沃特斯 / 林玉葳 / 百花洲文艺出版社 / 2010.1 / 30.00元

      "
7.9,"

    妈妈走的那一年


    

  ","★ 这是我头一回读麦克斯韦尔，我立刻就意识到，他是一个好作家。——诺贝尔奖得主艾丽丝·门罗
★ 关于我母亲的死，我再也没有什么好说的了，永远。——作者
★ ... ","
        (266人评价)
    ",https://book.douban.com/subject/26755625/,"
        
  
  [美]威廉·麦克斯韦尔 / 程应铸 / 南海出版公司 / 2016-6 / 39.50元

      "
8.7,"

    寻找光的小女孩


    

  ","战争过后，世界一片荒芜。
羸弱的孩子们躲到暗无天日的地底下，吃垃圾为生。所有人都以为生活只能是这样：残酷、痛苦、欺凌……唯有她，始终坚信这世上会有爱与美好，... ","
        (370人评价)
    ",https://book.douban.com/subject/26802228/,"
        
  
  [法]希里尔•马萨霍托、Cyril Massarotto / 梁若瑜 / 北京日报出版社 / 2016-6-1 / 34.80元

      "
8.0,"

    鲁滨逊漂流记


    

  ","《鲁滨逊飘流记》是18世纪英国作家达尼尔·笛福的代表作品，也是一部具有广泛的世界性影响的作品。
小说以1704年一名苏格兰水手亚历山大·薛里基洛克航海遇险，... ","
        (43108人评价)
    ",https://book.douban.com/subject/1016003/,"
        
  
  [英] 笛福 / 马静 / 广西民族出版社 / 2002-1 / 9.20元

      "
9.0,"

    夏威夷史诗


    

  ","数亿万年前，火山爆发，海水奔涌，奇异的岛屿自地壳中隆起；
1200年前，57位夏威夷土著驾着一艘独木舟，跨越万里海域，来此避祸定居；
1822年，“西提思”... ","
        (99人评价)
    ",https://book.douban.com/subject/26274359/,"
        
  
  [美]詹姆斯·米切纳 / 郭雯 / 江苏文艺出版社 / 2015-1-1 / 136.00元

      "
8.3,"

    锌皮娃娃兵


    

  ",1979年12月，苏军入侵阿富汗。很快，阿富汗各派游击队逐渐结成联盟，同入侵者和阿富汗政府军展开了游击战争。本书记录了阿富汗战争中苏联军官、士兵、护士、妻子... ,"
        (1347人评价)
    ",https://book.douban.com/subject/25940556/,"
        
  
  S.A.阿列克谢耶维奇 / 高莽 / 九州出版社/铁葫芦图书 / 2014-8-15 / 36.80元

      "
8.0,"

    异形：契约


    

  ","殿堂级科幻电影大师雷德利·斯科特沉寂五年，异形系列前传二度归来！
奥斯卡影帝法斯宾德再度化身生化人！
同名电影登顶全球票房，国内火爆上映！
殖民飞船“契约号... ","
        (84人评价)
    ",https://book.douban.com/subject/27063968/,"
        
  
  [美] 艾伦·迪恩·福斯特 / 李镭 / 新星出版社 / 2017-6 / 39.00元

      "
8.4,"

    在德黑兰读《洛丽塔》


    

  ",伊朗女学者阿扎尔•纳菲西从海外归来到祖国伊朗的大学中任教西方文学课程，却正好遇到伊斯兰革命，她所选用的《洛丽塔》等经典西方文学作品均为政府明令禁止的篇目；而... ,"
        (315人评价)
    ",https://book.douban.com/subject/5404221/,"
        
  
  （伊朗）阿扎尔·纳菲西 / 朱孟勲 / 三辉图书/上海人民出版社 / 2011-1 / 29.80元

      "
8.3,"

    听客溪的朝圣


    

  ","鸟飞既不经意又随兴，如同茎的卷曲，或是一颗星星亮起 。
《听客溪的朝圣》记录了迪拉德山中一年的生活，每一页都是一个美丽的谜，仿佛随之观看了整整一年关于造物的... ","
        (214人评价)
    ",https://book.douban.com/subject/26348734/,"
        
  
  [美] 安妮·迪拉德 / 余幼珊 / 广西师范大学出版社 / 2015-6 / 38.00元

      "
9.0,"

    菲雅尔塔的春天


    

  ",本书的内容包括一则童话、门铃声、小矮人、巴赫曼、旅客、飞来横祸、雷雨、柏林的夜晚、海港、旧梦重寻、仁慈、圣诞节、宵小之徒、“列奥纳多”、谈话断片，一九四五、... ,"
        (465人评价)
    ",https://book.douban.com/subject/1105150/,"
        
  
  纳博科夫 / 石枕川、于晓丹、等 / 浙江文艺出版社 / 2003-01-01 / 19.00元

      "
7.2,"

    伊斯坦布尔假期


    

  ","一部令整个欧洲怦然心动的爱情疗愈小说
生命中总有一些征兆，指引我们相遇
在法国每30秒售出一本
法国作家第一人马克•李维继《偷影子的人》后，再次偷走你的心
... ","
        (5734人评价)
    ",https://book.douban.com/subject/19950612/,"
        
  
  (法)马克·李维 / 张怡 / 湖南文艺出版社 / 2012-11-1 / 29.80元

      "
8.1,"

    草叶集


    

  ",《草叶集》是19世纪中期美国时代精神的真实写照，代表着美国浪漫主义文学的高峰，也是世界文学宝库中的珍品。19世纪后期至20世纪的100多年里，全世界所有的文... ,"
        (1505人评价)
    ",https://book.douban.com/subject/1039809/,"
        
  
  (美)瓦尔特.惠特曼 / 徐翰林 / 哈尔滨出版社 / 2004-05 / 16.80

      "
8.3,"

    真相


    

  ","一个用文字拯救生命的故事
最聪明、最具魔力的小说
已经吸引超过200万读者寻找真相……
荣获法兰西学院最佳小说奖、入围龚古尔奖最终决选
最年轻的畅销天王若埃... ","
        (503人评价)
    ",https://book.douban.com/subject/25996181/,"
        
  
  [瑞士]若埃尔·迪克 / 陈睿、杨通 / 湖南文艺出版社 / 2014-10-15 / 49.00元

      "
8.2,"

    汤姆叔叔的小屋


    

  ",《汤姆叔叔的小屋》出版至今已有一百五十多年了。该书在1852年首次以单行本出版，立即获得巨大成功，第一周就销售一万册，当年就印行一百多次、三十五万册，这在1... ,"
        (5470人评价)
    ",https://book.douban.com/subject/1430530/,"
        
  
  （美）斯托夫人（Stowe,H.B.） / 林玉鹏 / 译林出版社 / 2006-6 / 23.80元

      "
7.6,"

    寂寞芳心小姐


    

  ",《寂寞芳心小姐》（Miss Lonelyhearts）为韦斯特的代表作，初次出版于1933年，因出版商破产，仅售出800册。韦斯特逝世17年后，《韦斯特全集... ,"
        (394人评价)
    ",https://book.douban.com/subject/6428983/,"
        
  
  [美] 纳撒尼尔·韦斯特 / 施咸荣 / 湖南文艺出版社 / 2011-5 / 15.00元

      "
8.4,"

    八月之光


    

  ",《八月之光》是福克纳的代表作之一。在作家营造的“约克纳帕塔法世系”中占有重要位置。故事主要分两条线索，一条的讲是克里斯默斯，他从小被送进孤儿院，因为被怀疑是... ,"
        (550人评价)
    ",https://book.douban.com/subject/3131613/,"
        
  
  [美]威廉·福克纳 / 蓝仁哲 / 上海译文出版社 / 2008-7 / 19.00

      "
